Article,NE-text,NE-type,NE-count
Hydropower,more than 35,CARDINAL,1
Hydropower,one,CARDINAL,2
Hydropower,the rainy season,DATE,1
Hydropower,micro hydro,PRODUCT,1
Hydropower,2019,DATE,1
Hydropower,billions of litres,QUANTITY,1
Hydropower,zoologist,NORP,1
Hydropower,luis villazon,PERSON,1
Hydropower,2008,DATE,1
Hydropower,12 milliwatts,QUANTITY,1
Hydropower,villazon,ORG,1
Hydropower,3kwh,CARDINAL,1
Hydropower,185m2,CARDINAL,1
Hydropower,the technological university of mexico,ORG,1
Hydropower,international hydropower association,ORG,1
Hydropower,international centre for hydropower,ORG,1
Hydropower,ich,PERSON,1
Hydropower,iec,PERSON,1
Hydropower,4,CARDINAL,4
Hydropower,micro-hydro power,ORG,1
Hydropower,adam harvey,GPE,1
Hydropower,2004,DATE,1
Hydropower,1 january 2005,DATE,1
Hydropower,microhydropower systems,ORG,1
Hydropower,"us department of energy, energy efficiency",ORG,1
Hydropower,2005,DATE,1
Heated glass,glass,PERSON,3
Heated glass,float glass,PERSON,2
Heated glass,two,CARDINAL,2
Heated glass,one,CARDINAL,2
Heated glass,350 degrees,QUANTITY,1
Heated glass,177 degrees celsius,QUANTITY,1
Heated glass,104,CARDINAL,1
Heated glass,113 degrees,QUANTITY,1
Heated glass,40 to 44 degrees celsius,QUANTITY,1
Heated glass,first,ORDINAL,2
Heated glass,1931,DATE,1
Heated glass,world war ii,EVENT,1
Heated glass,the past 30 years,DATE,1
Heated glass,the late 1950s,DATE,1
Lume,the 1930s,DATE,1
Lume,approximately 10,CARDINAL,1
Lume,noctilumina,GPE,1
Lume,everest watchworks,PERSON,1
Lume,superluminova,PERSON,1
Lume,2020,DATE,1
Pyroelectricity,two,CARDINAL,3
Pyroelectricity,greek,NORP,1
Pyroelectricity,pyr meaning,PERSON,1
Pyroelectricity,one,CARDINAL,7
Pyroelectricity,boron gallium,PERSON,1
Pyroelectricity,bgan,GPE,1
Pyroelectricity,zero,CARDINAL,2
Pyroelectricity,10 polar crystal,QUANTITY,1
Pyroelectricity,i}}{\partial,CARDINAL,1
Pyroelectricity,first,ORDINAL,3
Pyroelectricity,tourmaline,PERSON,1
Pyroelectricity,1707,DATE,1
Pyroelectricity,johann georg schmidt,PERSON,1
Pyroelectricity,1717,DATE,1
Pyroelectricity,louis lemery,PERSON,1
Pyroelectricity,1747,DATE,1
Pyroelectricity,1756,DATE,1
Pyroelectricity,franz,ORG,1
Pyroelectricity,the 19th century,DATE,1
Pyroelectricity,1824,DATE,1
Pyroelectricity,david brewster,PERSON,1
Pyroelectricity,today,DATE,1
Pyroelectricity,william thomson,PERSON,1
Pyroelectricity,1878,DATE,1
Pyroelectricity,woldemar voigt,GPE,1
Pyroelectricity,1897,DATE,1
Pyroelectricity,pierre curie,PERSON,1
Pyroelectricity,jacques curie,PERSON,1
Pyroelectricity,the 1880s,DATE,1
Pyroelectricity,thirty-two,CARDINAL,1
Pyroelectricity,thirty-two,QUANTITY,1
Pyroelectricity,twenty-one,CARDINAL,2
Pyroelectricity,twenty,CARDINAL,2
Pyroelectricity,432,CARDINAL,1
Pyroelectricity,ten,CARDINAL,2
Pyroelectricity,only 10,CARDINAL,1
Pyroelectricity,32,CARDINAL,1
Pyroelectricity,1,CARDINAL,2
Pyroelectricity,2,CARDINAL,2
Pyroelectricity,222,CARDINAL,1
Pyroelectricity,mm2,ORG,1
Pyroelectricity,4,DATE,1
Pyroelectricity,422,CARDINAL,1
Pyroelectricity,4mm,QUANTITY,2
Pyroelectricity,3,DATE,2
Pyroelectricity,32,DATE,1
Pyroelectricity,3,CARDINAL,3
Pyroelectricity,6,CARDINAL,2
Pyroelectricity,622,CARDINAL,1
Pyroelectricity,6mm,QUANTITY,2
Pyroelectricity,23,DATE,1
Pyroelectricity,4,CARDINAL,1
Pyroelectricity,cobalt phthalocyanine,PERSON,1
Pyroelectricity,lithium tantalate,ORG,1
Pyroelectricity,litao3,ORG,1
Pyroelectricity,several feet,QUANTITY,1
Pyroelectricity,50%,PERCENT,1
Pyroelectricity,84-92%,PERCENT,1
Pyroelectricity,gautschi,GPE,1
Pyroelectricity,gustav,GPE,1
Pyroelectricity,2002,DATE,1
Pyroelectricity,thz,ORG,1
Pyroelectricity,litao3,PERSON,2
Candoluminescence,first,ORDINAL,1
Candoluminescence,the 1800s,DATE,1
Candoluminescence,the 1950s,DATE,1
Candoluminescence,one,CARDINAL,3
Candoluminescence,v. a. sokolov,PERSON,1
Candoluminescence,1952,DATE,1
Candoluminescence,several years later,DATE,1
Candoluminescence,the 20th century,DATE,1
Candoluminescence,e.g. mason,PERSON,1
Candoluminescence,254,CARDINAL,1
Vibration-powered generator,faraday,DATE,1
Vibration-powered generator,the university of southampton,ORG,2
Vibration-powered generator,2007,DATE,1
Vibration-powered generator,one,CARDINAL,2
Vibration-powered generator,approximately one cubic centimeter,QUANTITY,1
Vibration-powered generator,2012,DATE,1
Vibration-powered generator,northwestern university,ORG,1
Vibration-powered generator,the university of southampton groups,ORG,1
Vibration-powered generator,approximately one third,CARDINAL,1
Reformed methanol fuel cell,proton-exchange,ORG,1
Reformed methanol fuel cell,fed,ORG,1
Reformed methanol fuel cell,rmfc,ORG,3
Reformed methanol fuel cell,sub-zero,CARDINAL,1
Reformed methanol fuel cell,-97.0 °,ORG,1
Reformed methanol fuel cell,64.7,CARDINAL,1
Reformed methanol fuel cell,148.5,CARDINAL,1
Reformed methanol fuel cell,anode,ORG,1
Reformed methanol fuel cell,methanol,ORG,2
Reformed methanol fuel cell,bop,ORG,2
Reformed methanol fuel cell,100 %,PERCENT,2
Reformed methanol fuel cell,up to 40,CARDINAL,1
Reformed methanol fuel cell,about 0.4-1.1,CARDINAL,1
Reformed methanol fuel cell,0.45-1.3,CARDINAL,1
Reformed methanol fuel cell,about 4.5-10,CARDINAL,1
Reformed methanol fuel cell,atr)→water,ORG,1
Reformed methanol fuel cell,h2,ORG,1
Reformed methanol fuel cell,co2,PRODUCT,1
Reformed methanol fuel cell,250,CARDINAL,1
Reformed methanol fuel cell,300,CARDINAL,1
Reformed methanol fuel cell,→the membrane electrode assembly,ORG,1
Reformed methanol fuel cell,o2,CARDINAL,1
Reformed methanol fuel cell,h2o,PRODUCT,1
Reformed methanol fuel cell,ht-pemfc,PERSON,1
Reformed methanol fuel cell,→tail,ORG,1
Reformed methanol fuel cell,platinum-alumina,GPE,1
Reformed methanol fuel cell,the united states,GPE,1
Reformed methanol fuel cell,1,CARDINAL,1
Reformed methanol fuel cell,the united states army communications-electronics research,ORG,1
Reformed methanol fuel cell,350w,CARDINAL,1
Reformed methanol fuel cell,8,CARDINAL,1
Reformed methanol fuel cell,danish,NORP,1
Reformed methanol fuel cell,blue world technologies,ORG,1
Reformed methanol fuel cell,2,CARDINAL,1
Pellet boiler,3.9 kw,QUANTITY,1
Pellet boiler,1 mw (megawatt,QUANTITY,1
Pellet boiler,pellet boiler systems,ORG,1
Pellet boiler,30%,PERCENT,1
Pellet boiler,the day,DATE,1
Pellet boiler,5,CARDINAL,1
Pellet boiler,100%,PERCENT,1
Pellet boiler,about 3.9 kilowatt,QUANTITY,1
Pellet boiler,between about 4 and 20 kw,CARDINAL,1
Pellet boiler,today,DATE,1
Pellet boiler,about 85,CARDINAL,1
Pellet boiler,95%,PERCENT,1
Pellet boiler,about three,CARDINAL,1
Pellet boiler,one,CARDINAL,1
Pellet boiler,greater than two meters,QUANTITY,1
Pellet boiler,up to,CARDINAL,1
Pellet boiler,20 m.,QUANTITY,1
Boiler explosion,two,CARDINAL,6
Boiler explosion,one,CARDINAL,6
Boiler explosion,second,ORDINAL,3
Boiler explosion,firebox,PERSON,8
Boiler explosion,the late 19th and early 20th century,DATE,1
Boiler explosion,u.s.,GPE,3
Boiler explosion,uk,GPE,2
Boiler explosion,europe,LOC,1
Boiler explosion,two to five,CARDINAL,1
Boiler explosion,first,ORDINAL,8
Boiler explosion,1884,DATE,1
Boiler explosion,brockton,GPE,1
Boiler explosion,massachusetts,GPE,2
Boiler explosion,"march 10, 1905",DATE,1
Boiler explosion,58,CARDINAL,1
Boiler explosion,117,CARDINAL,1
Boiler explosion,1908,DATE,1
Boiler explosion,the early 20th century,DATE,1
Boiler explosion,300 pounds,QUANTITY,1
Boiler explosion,300,CARDINAL,1
Boiler explosion,psi,ORG,3
Boiler explosion,"2,068",CARDINAL,1
Boiler explosion,235 pounds,QUANTITY,1
Boiler explosion,235,CARDINAL,1
Boiler explosion,"1,620",CARDINAL,1
Boiler explosion,d. k. clark,PERSON,1
Boiler explosion,10 february 1860,DATE,1
Boiler explosion,two minutes,TIME,1
Boiler explosion,poon lim,PERSON,1
Boiler explosion,54,CARDINAL,1
Boiler explosion,pennsylvania,GPE,2
Boiler explosion,1995,DATE,1
Boiler explosion,five,CARDINAL,1
Boiler explosion,six,CARDINAL,1
Boiler explosion,hewison,PERSON,2
Boiler explosion,1983,DATE,1
Boiler explosion,british,NORP,1
Boiler explosion,137,CARDINAL,1
Boiler explosion,between 1815 and 1962,DATE,1
Boiler explosion,122,CARDINAL,1
Boiler explosion,the 19th century,DATE,1
Boiler explosion,the 20th century,DATE,3
Boiler explosion,up to a quarter,CARDINAL,1
Boiler explosion,a mile,QUANTITY,1
Boiler explosion,john ramsbottom,PERSON,1
Boiler explosion,dozens,CARDINAL,1
Boiler explosion,1900,DATE,2
Boiler explosion,thirteen,CARDINAL,1
Boiler explosion,1909,DATE,1
Boiler explosion,buxton,ORG,1
Boiler explosion,1921,DATE,1
Boiler explosion,13,CARDINAL,1
Boiler explosion,four,CARDINAL,2
Boiler explosion,a few hundred,CARDINAL,1
Boiler explosion,a few thousand pounds,QUANTITY,1
Boiler explosion,"approximately 10,000 pounds per square inch",QUANTITY,1
Boiler explosion,"69,000 kpa",QUANTITY,1
Boiler explosion,160 feet,QUANTITY,1
Boiler explosion,50 m/s,QUANTITY,1
Boiler explosion,"12,000 kg",QUANTITY,1
Boiler explosion,9 feet 1 inch,QUANTITY,1
Boiler explosion,2.77 m,QUANTITY,1
Boiler explosion,350,CARDINAL,1
Boiler explosion,"2,400",CARDINAL,1
Boiler explosion,about 225,CARDINAL,1
Boiler explosion,437,CARDINAL,1
Boiler explosion,963.7 kj/kg,QUANTITY,1
Boiler explosion,437.1 kj,MONEY,1
Boiler explosion,544.8 kj/kg,QUANTITY,1
Boiler explosion,247.1 kj,QUANTITY,1
Boiler explosion,"as much as 10,000 kg",QUANTITY,1
Boiler explosion,"22,000 lb",QUANTITY,1
Boiler explosion,"about 1,160 kilograms",QUANTITY,1
Boiler explosion,"2,560",CARDINAL,1
Boiler explosion,tnt,ORG,1
Boiler explosion,firebox,GPE,1
Boiler explosion,boiler tubes,PERSON,1
Boiler explosion,interior shell,ORG,1
Boiler explosion,firebox,ORG,1
Boiler explosion,waterline,ORG,1
Boiler explosion,fed,ORG,1
Boiler explosion,crown sheet,PRODUCT,1
Boiler explosion,the mississippi river,LOC,1
Boiler explosion,memphis,GPE,2
Boiler explosion,tennessee,GPE,2
Boiler explosion,"june 13, 1858",DATE,1
Boiler explosion,450,CARDINAL,1
Boiler explosion,more than 250,CARDINAL,1
Boiler explosion,henry clemens,PERSON,1
Boiler explosion,mark twain,PERSON,1
Boiler explosion,ss ada hancock,ORG,1
Boiler explosion,san pedro harbor,LOC,1
Boiler explosion,the early 1860s,DATE,1
Boiler explosion,san pedro bay,LOC,1
Boiler explosion,los angeles,GPE,1
Boiler explosion,wilmington,GPE,1
Boiler explosion,california,GPE,1
Boiler explosion,"april 27, 1863",DATE,1
Boiler explosion,twenty-six,CARDINAL,1
Boiler explosion,fifty-three,CARDINAL,1
Boiler explosion,27 april 1865,DATE,1
Boiler explosion,united states,GPE,1
Boiler explosion,"an estimated 1,549",CARDINAL,1
Boiler explosion,three,CARDINAL,1
Boiler explosion,us,GPE,1
Boiler explosion,"january 27, 1865",DATE,1
Boiler explosion,9th,ORDINAL,1
Boiler explosion,indiana,GPE,1
Boiler explosion,10,CARDINAL,1
Boiler explosion,68,CARDINAL,1
Boiler explosion,27,CARDINAL,1
Boiler explosion,78,CARDINAL,1
Boiler explosion,fox,PERSON,1
Boiler explosion,29,CARDINAL,1
Boiler explosion,the early days,DATE,1
Boiler explosion,william fairbairn,PERSON,2
Boiler explosion,asme,GPE,1
Boiler explosion,early days,DATE,1
Boiler explosion,the end of the 19th century,DATE,1
Boiler explosion,john hick,PERSON,1
Boiler explosion,bibliography,PERSON,1
Boiler explosion,david,PERSON,1
Boiler explosion,charles,PERSON,1
Boiler explosion,rolt,PERSON,1
Boiler explosion,2009,DATE,2
Boiler explosion,1956,DATE,1
Boiler explosion,bodley head / david,PERSON,1
Boiler explosion,charles / pan books,ORG,1
Boiler explosion,9780752451060,DATE,1
Boiler explosion,mcewen,PERSON,1
Boiler explosion,alan,PERSON,1
Boiler explosion,978,CARDINAL,1
Boiler explosion,britain,GPE,3
Boiler explosion,"25, 1980",DATE,1
Boiler explosion,77,CARDINAL,1
Boiler explosion,19th century,DATE,1
Boiler explosion,winship,GPE,1
Boiler explosion,i.r,GPE,1
Boiler explosion,1850,DATE,1
Boiler explosion,newcomen,GPE,1
Boiler explosion,"60, 1988",DATE,1
Boiler explosion,89,CARDINAL,1
Boiler explosion,73,DATE,1
Boiler explosion,94,DATE,1
Container deposit legislation in Australia,container deposit legislation,ORG,1
Container deposit legislation in Australia,cdl,ORG,3
Container deposit legislation in Australia,first,ORDINAL,1
Container deposit legislation in Australia,south australia,LOC,2
Container deposit legislation in Australia,1977,DATE,2
Container deposit legislation in Australia,the decades,DATE,1
Container deposit legislation in Australia,2012,DATE,2
Container deposit legislation in Australia,new south wales,GPE,3
Container deposit legislation in Australia,2017,DATE,3
Container deposit legislation in Australia,australian,NORP,5
Container deposit legislation in Australia,june 2018,DATE,1
Container deposit legislation in Australia,november 2018,DATE,1
Container deposit legislation in Australia,australia,GPE,11
Container deposit legislation in Australia,october 2020,DATE,1
Container deposit legislation in Australia,tasmania,GPE,2
Container deposit legislation in Australia,2022,DATE,2
Container deposit legislation in Australia,2023.a,CARDINAL,1
Container deposit legislation in Australia,newspoll,ORG,1
Container deposit legislation in Australia,the years,DATE,2
Container deposit legislation in Australia,nsw,ORG,3
Container deposit legislation in Australia,the australian federal constitution's,ORG,1
Container deposit legislation in Australia,the castlemaine tooheys ltd,ORG,1
Container deposit legislation in Australia,south australia court,ORG,1
Container deposit legislation in Australia,commonwealth mutual recognition,ORG,1
Container deposit legislation in Australia,10 cents,MONEY,3
Container deposit legislation in Australia,summary,ORG,1
Container deposit legislation in Australia,9 november 2017,DATE,1
Container deposit legislation in Australia,2018,DATE,2
Container deposit legislation in Australia,30 june 2018,DATE,1
Container deposit legislation in Australia,south wales,LOC,2
Container deposit legislation in Australia,1960s,DATE,1
Container deposit legislation in Australia,1970s,DATE,1
Container deposit legislation in Australia,sydney,PERSON,1
Container deposit legislation in Australia,the 2000s,DATE,1
Container deposit legislation in Australia,nsw councils,ORG,1
Container deposit legislation in Australia,cleanup australia,ORG,1
Container deposit legislation in Australia,boomerang alliance,ORG,1
Container deposit legislation in Australia,2016,DATE,1
Container deposit legislation in Australia,ten-cent,MONEY,1
Container deposit legislation in Australia,between 150 ml and three litres,QUANTITY,1
Container deposit legislation in Australia,july 2017,DATE,3
Container deposit legislation in Australia,december 2017,DATE,1
Container deposit legislation in Australia,the nsw environment protection agency,ORG,1
Container deposit legislation in Australia,"manufacturers asahi,",ORG,1
Container deposit legislation in Australia,carlton & united breweries,ORG,1
Container deposit legislation in Australia,coca-cola amatil,ORG,2
Container deposit legislation in Australia,coopers brewery and lion,ORG,1
Container deposit legislation in Australia,the nsw greens party,ORG,1
Container deposit legislation in Australia,august 2020,DATE,1
Container deposit legislation in Australia,four billion,CARDINAL,1
Container deposit legislation in Australia,60 per cent,MONEY,1
Container deposit legislation in Australia,619,CARDINAL,1
Container deposit legislation in Australia,south australia's,GPE,1
Container deposit legislation in Australia,3 january 2012,DATE,1
Container deposit legislation in Australia,schweppes australia,ORG,1
Container deposit legislation in Australia,lion pty ltd,ORG,1
Container deposit legislation in Australia,the commonwealth mutual recognition act,ORG,1
Container deposit legislation in Australia,4 march 2013,DATE,1
Container deposit legislation in Australia,7 august 2013,DATE,1
Container deposit legislation in Australia,the federal executive council,ORG,1
Container deposit legislation in Australia,nt container deposit,ORG,1
Container deposit legislation in Australia,10c,DATE,6
Container deposit legislation in Australia,sa/nt collection,ORG,1
Container deposit legislation in Australia,2013,DATE,1
Container deposit legislation in Australia,queensland container deposit,ORG,1
Container deposit legislation in Australia,february 2015,DATE,2
Container deposit legislation in Australia,22 july 2016,DATE,1
Container deposit legislation in Australia,1 november 2018,DATE,1
Container deposit legislation in Australia,the queensland productivity commission,ORG,1
Container deposit legislation in Australia,12 june 2019,DATE,1
Container deposit legislation in Australia,1 august 2019,DATE,1
Container deposit legislation in Australia,south australia,GPE,2
Container deposit legislation in Australia,sa,ORG,2
Container deposit legislation in Australia,5 cents,MONEY,1
Container deposit legislation in Australia,late 2008,DATE,2
Container deposit legislation in Australia,the 1970s,DATE,1
Container deposit legislation in Australia,20c,DATE,1
Container deposit legislation in Australia,30,CARDINAL,1
Container deposit legislation in Australia,10,CARDINAL,1
Container deposit legislation in Australia,6½,FAC,1
Container deposit legislation in Australia,5c,CARDINAL,2
Container deposit legislation in Australia,around thirty years,DATE,1
Container deposit legislation in Australia,600,CARDINAL,1
Container deposit legislation in Australia,2008,DATE,1
Container deposit legislation in Australia,sa collection depots,ORG,1
Container deposit legislation in Australia,december 2014,DATE,1
Container deposit legislation in Australia,greens,NORP,2
Container deposit legislation in Australia,tasmanian,NORP,2
Container deposit legislation in Australia,june 2019,DATE,1
Container deposit legislation in Australia,victoria,GPE,3
Container deposit legislation in Australia,the 1980s,DATE,1
Container deposit legislation in Australia,1989,DATE,1
Container deposit legislation in Australia,2009,DATE,1
Container deposit legislation in Australia,one,CARDINAL,1
Container deposit legislation in Australia,2012/2013,DATE,1
Container deposit legislation in Australia,lisa neville,PERSON,1
Container deposit legislation in Australia,andrews,NORP,1
Container deposit legislation in Australia,lily d'ambrosio,PERSON,1
Container deposit legislation in Australia,february 2020,DATE,1
Container deposit legislation in Australia,d'ambrosio,PERSON,1
Container deposit legislation in Australia,2023,DATE,1
Container deposit legislation in Australia,2011,DATE,1
Container deposit legislation in Australia,greens mps,PERSON,1
Container deposit legislation in Australia,bill marmion,PERSON,1
Container deposit legislation in Australia,wa,PERSON,1
Container deposit legislation in Australia,the end of 2011,DATE,1
Container deposit legislation in Australia,august 2016,DATE,1
Container deposit legislation in Australia,albert jacob,PERSON,1
Container deposit legislation in Australia,queensland,GPE,2
Container deposit legislation in Australia,stephen dawson,PERSON,1
Container deposit legislation in Australia,august 2017,DATE,1
Container deposit legislation in Australia,2020,DATE,1
Container deposit legislation in Australia,1 october 2020,DATE,1
Container deposit legislation in Australia,the early 20th century,DATE,1
Container deposit legislation in Australia,1904,DATE,1
Container deposit legislation in Australia,a dozen,CARDINAL,1
Container deposit legislation in Australia,6d,CARDINAL,1
Container deposit legislation in Australia,1s,CARDINAL,1
Container deposit legislation in Australia,1950s.soft,CARDINAL,1
